table_name,foreign_key_column,referenced_table,referenced_column
tb_problema_evolucao,co_mes_inicio,tb_mes,co_mes
tb_problema_evolucao,co_atend_prof,tb_atend_prof,co_seq_atend_prof
tb_problema_evolucao,co_mes_fim,tb_mes,co_mes
tb_problema_evolucao,co_situacao_problema,tb_situacao_problema,co_situacao_problema
tb_proced,,,
tb_proced_automatico,co_cbo,rl_proced_cbo,co_cbo
tb_proced_automatico,co_proced,rl_proced_cbo,co_cbo
tb_proced_automatico,co_proced,rl_proced_cbo,co_proced
tb_proced_automatico,co_cbo,rl_proced_cbo,co_proced
tb_proced_exame_especifico,,,
tb_proced_filtro,co_proced,tb_proced,co_seq_proced
tb_proced_forma_organizacional,co_proced_grupo,tb_proced_grupo,co_proced_grupo
tb_proced_forma_organizacional,co_proced_subgrupo,tb_proced_subgrupo,co_proced_subgrupo
tb_proced_grupo,,,
tb_proced_nome_popular,co_proced,tb_proced,co_seq_proced
tb_proced_solicitado,co_lotacao_solicitante,tb_lotacao,co_ator_papel
tb_proced_solicitado,co_prontuario,tb_prontuario,co_seq_prontuario
tb_proced_solicitado,co_proced,tb_proced,co_seq_proced
tb_proced_solicitado,co_lotacao_executante,tb_lotacao,co_ator_papel
tb_proced_subgrupo,co_proced_grupo,tb_proced_grupo,co_proced_grupo
tb_processamento_dom_cid,co_dado_transp,tb_dado_transp,co_seq_dado_transp
tb_processamento_hist_cds,co_dado_transp,tb_dado_transp,co_seq_dado_transp
tb_processo,,,
tb_prof,tp_logradouro,tb_tipo_logradouro,co_tipo_logradouro
tb_prof,co_uf_emissora_conselho_classe,tb_uf,co_uf
tb_prof,co_usuario,tb_usuario,co_seq_usuario
tb_prof,co_localidade_endereco,tb_localidade,co_localidade
tb_prof,co_uf,tb_uf,co_uf
tb_prof,co_conselho_classe,tb_conselho_classe,co_conselho_classe
tb_prof_grupo_ativ_col,,,
tb_prontuario,co_cidadao,tb_cidadao,co_seq_cidadao
tb_prontuario_grupo_historico,co_prontuario,tb_prontuario,co_seq_prontuario
tb_prontuario_grupo_historico,co_prontuario_grupo,tb_prontuario,co_seq_prontuario
tb_prontuario_unidade_saude,co_unidade_saude,tb_unidade_saude,co_seq_unidade_saude
tb_qst_associacao_pergunta,co_qst_qst_pergunta_associacao,tb_qst_questionario_pergunta,co_qst_questionario_pergunta
tb_qst_associacao_pergunta,co_qst_questionario_pergunta,tb_qst_questionario_pergunta,co_qst_questionario_pergunta
tb_qst_associacao_pergunta,co_opcao_pergunta,tb_qst_opcao_pergunta,co_qst_opcao_pergunta
tb_qst_opcao_pergunta,co_qst_pergunta,tb_qst_pergunta,co_qst_pergunta
tb_qst_opcao_pergunta,co_qst_orientacao_prof,tb_qst_orientacao_prof,co_qst_orientacao_prof
tb_qst_opcao_pergunta,co_qst_opcao_tipo_pergunta,tb_qst_opcao_tipo_pergunta,co_qst_opcao_tipo_pergunta
tb_qst_opcao_tipo_pergunta,,,
tb_qst_orientacao_prof,,,
tb_qst_pergunta,tp_opcao_pergunta,tb_tipo_opcao,co_tipo_opcao
tb_qst_questionario,tp_qst_questionario,tb_qst_tipo_questionario,co_qst_tipo_questionario
tb_qst_questionario_pergunta,co_qst_questionario,tb_qst_questionario,co_qst_questionario
tb_qst_questionario_pergunta,co_qst_pergunta,tb_qst_pergunta,co_qst_pergunta
tb_qst_questionario_respondido,co_atend_prof,tb_atend_prof,co_seq_atend_prof
tb_qst_questionario_respondido,co_qst_questionario,tb_qst_questionario,co_qst_questionario
tb_qst_resposta,co_qst_opcao_pergunta,tb_qst_opcao_pergunta,co_qst_opcao_pergunta
tb_qst_resposta,tp_qst_resposta,tb_qst_tipo_resposta,co_qst_tipo_resposta
tb_qst_resposta,co_qst_questionario_respondido,tb_qst_questionario_respondido,co_seq_qst_qst_respondido
tb_qst_resposta,co_qst_questionario_pergunta,tb_qst_questionario_pergunta,co_qst_questionario_pergunta
tb_qst_tipo_questionario,,,
tb_qst_tipo_resposta,,,
tb_raca_cor,,,
tb_racionalidade_saude,,,
tb_recebimento_item,co_receb_lote,tb_recebimento_lote,co_seq_receb_lote
tb_recebimento_lote,,,
tb_recebimento_validacao_erros,,,
tb_receita_medicamento,tp_frequencia_dose,tb_receita_tipo_frequencia,co_receita_tipo_frequencia
tb_receita_medicamento,co_medicamento,tb_medicamento,co_seq_medicamento
tb_receita_medicamento,tp_un_medida_tempo_tratamento,tb_unidade_medida_tempo,co_unidade_medida_tempo
tb_receita_medicamento,co_aplicacao_medicamento,tb_aplicacao_medicamento,co_aplicacao_medicamento
tb_receita_medicamento,co_atend_prof,tb_atend_prof,co_seq_atend_prof
tb_receita_medicamento,tp_receita,tb_tipo_receita,co_tipo_receita
tb_receita_tipo_frequencia,,,
tb_recurso,,,
tb_registro_vacinacao,co_dose_imunobiologico,tb_dose_imunobiologico,co_dose_imunobiologico
tb_registro_vacinacao,co_tipo_registro_vacinacao,tb_tipo_registro_vacinacao,co_tipo_registro_vacinacao
tb_registro_vacinacao,co_estrategia_vacinacao,tb_estrategia_vacinacao,co_estrategia_vacinacao
tb_registro_vacinacao,co_imunobiologico,tb_imunobiologico,co_imunobiologico
tb_registro_vacinacao,co_imunobiologico_lote,tb_imunobiologico_lote,co_seq_imunobiologico_lote
tb_registro_vacinacao,co_local_apl_vacina,tb_local_apl_vacina,co_local_apl_vacina
tb_registro_vacinacao,co_vacinacao,tb_vacinacao,co_seq_vacinacao
tb_registro_vacinacao,co_via_adm_vacina,tb_via_adm_vacina,co_via_adm_vacina
tb_regra_vacinal_dose,co_sexo,tb_sexo,co_sexo
tb_regra_vacinal_dose,co_dose_imunobiologico,tb_dose_imunobiologico,co_dose_imunobiologico
tb_regra_vacinal_dose,co_imunobiologico,tb_imunobiologico,co_imunobiologico
tb_regra_vacinal_estrategia,co_faixa_etaria_vacinacao,tb_faixa_etaria_vacinacao,co_faixa_etaria_vacinacao
tb_regra_vacinal_estrategia,co_dose_imunobiologico,tb_dose_imunobiologico,co_dose_imunobiologico
tb_regra_vacinal_estrategia,co_estrategia_vacinacao,tb_estrategia_vacinacao,co_estrategia_vacinacao
tb_regra_vacinal_estrategia,co_imunobiologico,tb_imunobiologico,co_imunobiologico
tb_regra_vacinal_estrategia,co_proxima_regra_vacinal,tb_regra_vacinal_estrategia,co_regra_vacinal_estrategia
tb_rel_fichas_config,,,
tb_relatorio_processamento,co_dado_transp,tb_dado_transp,co_seq_dado_transp
tb_renda_familiar,,,
tb_report_etl_configs,,,
tb_requisicao_exame,co_cid10,tb_cid10,co_cid10
tb_requisicao_exame,co_atend_prof,tb_atend_prof,co_seq_atend_prof
tb_res_envio,co_atend_prof,tb_atend_prof,co_seq_atend_prof
tb_res_envio,co_res_envio_estado,tb_res_envio_estado,co_res_envio_estado
tb_res_envio_erros,co_res_envio,tb_res_envio,co_seq_res_envio
tb_res_envio_estado,,,
tb_revisao,,,
tb_servidor_smtp,,,
tb_sessao_sincronizacao,co_usuario,tb_usuario,co_seq_usuario
tb_sessao_sincronizacao,co_origem,tb_cds_tipo_origem,co_cds_tipo_origem
tb_sexo,,,
tb_sextante,co_parte_bucal,tb_parte_bucal,co_parte_bucal
tb_sextante,co_arcada,tb_arcada,co_parte_bucal
tb_sinan_notificacao,co_cid10_principal,tb_cid10,co_cid10
tb_sinan_notificacao_evolucao,co_prontuario,tb_prontuario,co_seq_prontuario
tb_sinan_notificacao_evolucao,co_atend_prof,tb_atend_prof,co_seq_atend_prof
tb_sinan_notificacao_evolucao,co_sinan_notificacao,tb_sinan_notificacao,co_sinan_notificacao
tb_situacao_agendado,,,
tb_situacao_coroa,,,
tb_situacao_dado_recebido,,,
tb_situacao_face,,,
tb_situacao_localidade,,,
tb_situacao_lote_transp_nodo,,,
tb_situacao_problema,,,
tb_situacao_raiz,,,
tb_status_atend,,,
tb_status_atend_prof,,,
tb_tipo_agendamento,,,
tb_tipo_agravo,,,
tb_tipo_atend,,,
tb_tipo_atend_prof,,,
tb_tipo_cfg_agenda,,,
tb_tipo_ciap,,,
tb_tipo_config_atend_domicilir,,,
tb_tipo_consulta_odonto,,,
tb_tipo_dado_transp,,,
tb_tipo_edema,,,
tb_tipo_encam_interno,,,
tb_tipo_encam_odonto,,,
tb_tipo_equipe,,,
tb_tipo_exame,co_sexo,tb_sexo,co_sexo
tb_tipo_fornec_odonto,,,
tb_tipo_glicemia,,,
tb_tipo_gravidez,,,
tb_tipo_localidade,,,
tb_tipo_logradouro,,,
tb_tipo_opcao,,,
tb_tipo_origem_dado_transp,,,
tb_tipo_paridade,,,
tb_tipo_parte_bucal,,,
tb_tipo_parto,,,
tb_tipo_pergunta,,,
tb_tipo_receita,,,
tb_tipo_registro,,,
tb_tipo_registro_vacinacao,,,
tb_tipo_servico,co_localidade,tb_localidade,co_localidade
tb_tipo_unidade_saude,,,
tb_titulo_patente,,,
tb_token_redefinicao_senha,co_usuario,tb_usuario,co_seq_usuario
tb_uf,co_pais,tb_pais,co_pais
tb_unidade_medida,,,
tb_unidade_medida_tempo,,,
tb_unidade_saude,tp_unidade_saude,tb_tipo_unidade_saude,co_seq_tipo_unidade_saude
tb_unidade_saude,co_uf,tb_uf,co_uf
tb_unidade_saude,co_localidade_endereco,tb_localidade,co_localidade
tb_unidade_saude,tp_logradouro,tb_tipo_logradouro,co_tipo_logradouro
tb_usuario,co_ator,tb_ator,co_seq_ator
tb_vacinacao,co_atend_prof,tb_atend_prof,co_seq_atend_prof
tb_vacinacao,co_prontuario,tb_prontuario,co_seq_prontuario
tb_via_adm_vacina,,,
tb_visibilidade_lembrete,,,
tl_acesso,,,
tl_ad_cidadao,,,
tl_ad_cidadao_historico,,,
tl_ad_questao,,,
tl_ad_resposta,,,
tl_ad_tipo_elegivel,,,
tl_ad_tipo_inelegivel,,,
tl_adm_geral,,,
tl_adm_municipal,,,
tl_adm_municipal_centralizador,,,
tl_agendado,,,
tl_alergia,,,
tl_alergia_evolucao,,,
tl_antecedente,,,
tl_antecedente_ciap,,,
tl_antecedente_historico,,,
tl_antecedente_item,,,
tl_antecedente_tipo_item,,,
tl_aplicacao_medicamento,,,
tl_arcada,,,
tl_atend,,,
tl_atend_proced,,,
tl_atend_prof,,,
tl_atend_prof_ad,,,
tl_atend_prof_ad_qst,,,
tl_atend_prof_ad_tipo_inelegvl,,,
tl_atend_prof_conduta,,,
tl_atend_prof_odonto,,,
tl_atend_prof_odonto_tipo_encm,,,
tl_atend_prof_odonto_tipo_frnc,,,
tl_atend_prof_pic,,,
tl_atend_prof_pre_natal,,,
tl_atend_prof_puericultura,,,
tl_atend_prof_tipo_encam_intrn,,,
tl_atend_tipo_servico,,,
tl_atestado,,,
tl_ativ_col_grupo,,,
tl_ator,,,
tl_ator_papel,,,
tl_ator_papel_perfil,,,
tl_atributo_complem,,,
tl_bairro,,,
tl_cbo_atend,,,
tl_cds_aleitamento_materno,,,
tl_cds_atend_dom_proced,,,
tl_cds_atend_dom_situacao_pres,,,
tl_cds_atend_domiciliar,,,
tl_cds_atend_individual,,,
tl_cds_atend_individual_ciap,,,
tl_cds_atend_individual_condut,,,
tl_cds_atend_individual_nasf,,,
tl_cds_atend_odont_tip_vig_buc,,,
tl_cds_atend_odonto,,,
tl_cds_atend_odonto_tipo_cnslt,,,
tl_cds_atend_odonto_tipo_encam,,,
tl_cds_atend_odonto_tipo_fornc,,,
tl_cds_ativ_col_participante,,,
tl_cds_ativ_col_pratica,,,
tl_cds_ativ_col_publico_alvo,,,
tl_cds_ativ_col_tema,,,
tl_cds_aval_eleg_ad_tipo_inelg,,,
tl_cds_aval_eleg_cds_situc_prs,,,
tl_cds_aval_elegibilidade,,,
tl_cds_cad_domiciliar,,,
tl_cds_cad_individual,,,
tl_cds_cidadao_resposta,,,
tl_cds_domicilio,,,
tl_cds_domicilio_familia,,,
tl_cds_domicilio_resposta,,,
tl_cds_ficha_atend_domiciliar,,,
tl_cds_ficha_atend_indivdl_prf,,,
tl_cds_ficha_atend_individual,,,
tl_cds_ficha_atend_odonto,,,
tl_cds_ficha_atend_odonto_prof,,,
tl_cds_ficha_ativ_col,,,
tl_cds_ficha_ativ_col_pratica,,,
tl_cds_ficha_ativ_col_prof,,,
tl_cds_ficha_ativ_col_pub_alvo,,,
tl_cds_ficha_ativ_col_tema,,,
tl_cds_ficha_consumo_alimentar,,,
tl_cds_ficha_proced,,,
tl_cds_ficha_vacinacao,,,
tl_cds_ficha_visita_domiciliar,,,
tl_cds_ficha_zika_microcefalia,,,
tl_cds_pic,,,
tl_cds_proced,,,
tl_cds_prof,,,
tl_cds_tipo_atend_nasf,,,
tl_cds_tipo_ativ_col,,,
tl_cds_tipo_conduta,,,
tl_cds_tipo_cuidador,,,
tl_cds_tipo_imovel,,,
tl_cds_tipo_situacao_presente,,,
tl_cds_tipo_vig_saude_bucal,,,
tl_cds_vacina,,,
tl_cds_vacinacao,,,
tl_cds_visita_dom_desfecho,,,
tl_cds_visita_dom_motivo,,,
tl_cds_visita_domiciliar,,,
tl_cfg_agenda_online_detalhe,,,
tl_ciap_cid10,,,
tl_cidadao,,,
tl_cidadao_grupo,,,
tl_cidadao_grupo_ativ_col,,,
tl_cidadao_nucleo_familiar,,,
tl_cidadao_vinculacao_equipe,,,
tl_cns,,,
tl_compartilhamento_prontuario,,,
tl_complexidade,,,
tl_config_agenda_detalhe,,,
tl_config_agenda_fechamento,,,
tl_config_atencao_domiciliar,,,
tl_config_atend_domiciliar,,,
tl_configperiodo_diasemana,,,
tl_configuracao_horario,,,
tl_contexto_pergunta,,,
tl_dente,,,
tl_encaminhamento,,,
tl_equipe,,,
tl_evol_aval_tp_vig_saude_bucl,,,
tl_evolucao_avaliacao,,,
tl_evolucao_avaliacao_ciap_cid,,,
tl_evolucao_dente,,,
tl_evolucao_objetivo,,,
tl_evolucao_odonto,,,
tl_evolucao_odonto_parte_bucal,,,
tl_evolucao_odonto_proced,,,
tl_evolucao_plano,,,
tl_evolucao_plano_ciap,,,
tl_evolucao_subjetivo,,,
tl_evolucao_subjetivo_ciap,,,
tl_exame_detalhe,,,
tl_exame_detalhe_resultado,,,
tl_exame_hemoglobina_glicada,,,
tl_exame_prenatal,,,
tl_exame_puericultura,,,
tl_exame_requisitado,,,
tl_familia,,,
tl_ficha_zika_tipo_exame,,,
tl_forma_farmaceutica,,,
tl_gestor_estadual,,,
tl_gestor_municipal,,,
tl_grupo_ativ_col,,,
tl_grupo_ativ_col_cidadao,,,
tl_grupo_ativ_col_prof,,,
tl_grupo_especialidade,,,
tl_imunobiologico_lote,,,
tl_integracao_horus,,,
tl_justificativa_agenda,,,
tl_justificativa_prontuario,,,
tl_justificativa_status_ciddao,,,
tl_lembrete,,,
tl_lembrete_evolucao,,,
tl_lista_medicamento,,,
tl_logradouro,,,
tl_lotacao,,,
tl_medicamento,,,
tl_medicamento_catmat,,,
tl_medicamento_uso_continuo,,,
tl_medicao,,,
tl_motivo_reserva,,,
tl_neuro_alter_fenot,,,
tl_neuro_alter_fenot_evolucao,,,
tl_neuro_fator_risco,,,
tl_neuro_fator_risco_evolucao,,,
tl_neuro_marco,,,
tl_neuro_marco_evolucao,,,
tl_odontograma,,,
tl_opcao_rapida_exame,,,
tl_orientacao,,,
tl_papel,,,
tl_parte_bucal,,,
tl_parte_bucal_proced,,,
tl_perfil,,,
tl_pergunta,,,
tl_pergunta_detalhe,,,
tl_pessoa_fisica_imagem,,,
tl_povo_comunidade_tradicional,,,
tl_pre_natal,,,
tl_principio_ativo,,,
tl_problema,,,
tl_problema_evolucao,,,
tl_proced_atributo_complem,,,
tl_proced_automatico,,,
tl_proced_cbo,,,
tl_proced_cds_proced,,,
tl_proced_cid10,,,
tl_proced_exame_detalhe,,,
tl_proced_exame_especifico,,,
tl_proced_nome_popular,,,
tl_proced_opcao_rapida_exame,,,
tl_proced_solicitado,,,
tl_proced_tipo_registro,,,
tl_prof,,,
tl_prof_grupo_ativ_col,,,
tl_prof_municipio,,,
tl_prontuario,,,
tl_prontuario_grupo_historico,,,
tl_prontuario_unidade_saude,,,
tl_qst_associacao_opcao_pergnt,,,
tl_qst_associacao_pergunta,,,
tl_qst_opcao_pergunta,,,
tl_qst_opcao_tipo_pergunta,,,
tl_qst_orientacao_prof,,,
tl_qst_pergunta,,,
tl_qst_questionario,,,
tl_qst_questionario_pergunta,,,
tl_qst_questionario_respondido,,,
tl_qst_resposta,,,
tl_qst_resposta_opcao_pergunta,,,
tl_receita,,,
tl_receita_medicamento,,,
tl_receita_tipo_frequencia,,,
tl_recurso,,,
tl_registro_vacinacao,,,
tl_renda_familiar,,,
tl_requisicao_exame,,,
tl_rl_cds_visita_dom_motivo,,,
tl_sextante,,,
tl_sinan_notificacao_evolucao,,,
tl_situacao_coroa,,,
tl_situacao_face,,,
tl_situacao_raiz,,,
tl_tipo_atend_proced_automatic,,,
tl_tipo_consulta_odnt_prc_auto,,,
tl_tipo_consulta_odonto,,,
tl_tipo_edema,,,
tl_tipo_encam_odonto,,,
tl_tipo_encam_odonto_procd_aut,,,
tl_tipo_exame,,,
tl_tipo_fornec_odonto,,,
tl_tipo_gravidez,,,
tl_tipo_localidade,,,
tl_tipo_parte_bucal,,,
tl_tipo_perfil,,,
tl_tipo_pergunta,,,
tl_tipo_registro,,,
tl_tipo_servico,,,
tl_titulo_patente,,,
tl_unidade_medida,,,
tl_unidade_medida_tempo,,,
tl_unidade_saude,,,
tl_unidade_saude_complexidade,,,
tl_unidade_saude_horus,,,
tl_unidade_saude_tipo_servico,,,
tl_usuario,,,
tl_vacinacao,,,
